OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,39,2129,מירון כפר חושן בר יוחאי אור הגנוז,מגורים,3360,20423275,מגורים,0,1,0,0,5,0,2,3,0,5,3,0,0,0,2,3,1.909586038482925,202110,24489.932720028093172,20423274.581010047346354
-1,0,1159,ירושלים,אוניברסיטה,0,654022,מוסדי/ציבורי,3000,2,,,,,,,,,,,,,,,0.000000000000000,202110,3535.795507552160416,654022.297075340873562
-1,3,366,הוד השרון,מגורים,4126,291330,מגורים,9700,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,10.297585947886164,202110,2443.077478691111992,291330.416194858204108
-1,18,2041,מעלות-תרשיחא,מגורים,4827,2617189,מגורים,1063,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,6.877609156646254,202110,12200.009917552470142,2617188.559283788315952
-1,0,992,בניה,מגורים,808,3280183,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202110,8447.906250886291673,3280182.570767302997410
-1,4,1659,דולב נחליאל טלמון,מגורים,6403,14451541,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,1,0,1,2,0.276787094546168,202110,21348.054082868584374,14451540.837041446939111
-1,17,2364,באר שבע,מגורים,4919,414404,מגורים,9000,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,41.022787933872607,202110,2670.438816878485795,414403.819345565803815
-1,14,610,רמלה,תעשיה,0,336071,תעשיה/מסחר/מתקנים,8500,4,0,1,0,0,1,0,0,1,2,0,1,0,0,2,41.657884181678789,202110,3763.809410570570435,336070.836889916390646
-1,3,1252,ירושלים,מגורים,4141,604591,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,4.962028259839794,202110,3101.395912643972679,604591.478101912187412
-1,0,2608,בסיס חיל האוויר עובדה,בסיס צבאי,0,186756213,מוסדי/ציבורי,0,2,,,,,,,,,,,,,,,0.000000000000000,202110,63059.340941155511246,186756213.413053393363953
-1,9,203,רמת גן,מגורים,5249,225162,מגורים,8600,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,39.971253702818636,202110,1902.538058683907821,225161.814210629847366
-1,27,1894,אלונים אלוני אבא בית לחם הגלילית,מגורים,2321,19722780,מגורים,0,1,1,0,1,0,0,2,0,2,4,0,2,0,1,4,1.368975400992078,202110,26664.664243853247172,19722779.518487665802240
-1,17,845,אבן יהודה,מגורים,6850,3212048,מגורים,182,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,5.292574195554605,202110,8131.580801042407074,3212047.554152159485966
-1,28,2201,עפולה,מגורים,9083,7363539,מגורים,7700,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,3.802519371038803,202110,17773.805267960968195,7363539.082340226508677
-1,15,1487,מבשרת ציון,פנאי ונופש,0,238378,פנאי/טבע/ספורט,1015,3,0,1,1,0,0,1,1,2,3,0,1,0,2,3,62.925386540267219,202110,2382.758184719002202,238377.558323002100224
-1,39,438,פתח תקווה,מגורים,3753,224426,מגורים,7900,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,173.776291242293468,202110,1896.042871664180893,224426.472225851146504
-1,24,1089,ירושלים,מגורים,4044,228117,מגורים,3000,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,105.209084691212553,202110,2006.910667379451070,228117.182755079789786
-1,11,40,תל אביב -יפו,מגורים,2156,569897,מגורים,5000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,19.301724851101458,202110,3459.472541785311932,569897.254512582207099
-1,15,1731,חיפה,מגורים,3679,413278,מגורים,4000,1,0,0,2,0,0,2,0,2,3,0,0,0,3,3,36.295205200339616,202110,2952.061874076700406,413277.729584502929356
-1,11,2436,באר שבע,מגורים,5177,1638668,מגורים,9000,1,0,0,1,0,0,0,1,1,2,0,0,0,1,2,6.712769516457712,202110,6229.665251991621517,1638667.910916839260608
-1,1,682,נתניה,מגורים+ שטח פתוח,1799,1179787,מגורים,7400,1,0,0,3,0,0,3,0,3,2,0,0,0,1,2,0.847610453038386,202110,6000.222972288687743,1179787.243556695757434
-1,43,2054,סאג'ור שזור,מגורים,4522,6634040,מגורים,0,1,0,1,1,1,0,2,0,2,2,0,0,0,2,2,6.481721284386637,202110,13238.877851930681572,6634040.266985819675028
-1,9,1324,גבעון החדשה גבעת זאב,מגורים,2918,2260876,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,3.980757403083531,202110,6993.099328610193879,2260876.282746725250036
-1,17,275,גני תקווה,מגורים,11208,969351,מגורים,229,1,0,0,1,0,1,0,0,1,2,0,0,1,0,2,17.537508973833770,202110,4897.495685399199829,969350.893867781152949
-1,13,1966,טמרה,מגורים,6766,8042786,מגורים,8900,1,0,0,6,0,0,6,0,6,4,0,1,0,2,4,1.616355268744480,202110,15957.569304378235756,8042786.292952714487910
-1,59,917,כפר טרומן,מגורים,901,4789865,מגורים,0,1,0,0,3,0,1,2,0,3,2,0,0,0,1,2,12.317676125909490,202110,14474.573139218135111,4789864.532636724412441
-1,0,1568,יעבד,לא ידוע,0,19202430,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,18818.723877203461598,19202429.736790418624878
-1,4,2529,קריית מלאכי,מגורים,5036,342756,מגורים,1034,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,11.670126597787011,202110,3040.637991894601328,342755.493394434510265
-1,74,535,ראשון לציון,שטח פתוח,0,1369791,פנאי/טבע/ספורט,8300,3,0,0,2,0,1,1,0,2,2,1,0,0,0,2,54.022833133347220,202110,5440.791177257314303,1369791.173619905253872
-1,17,2147,חצור הגלילית,מגורים,9165,5287071,מגורים,2034,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,3.215390686470809,202110,10496.345434281594862,5287071.356998637318611
-1,46,1161,ירושלים,מגורים,3831,256218,מגורים,3000,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,179.534561828744359,202110,2596.524793477878120,256218.075959540263284
-1,12,368,הוד השרון,מגורים,6049,415647,מגורים,9700,1,0,0,5,0,0,4,1,5,2,0,0,0,2,2,28.870650901907691,202110,2752.965317494051305,415647.019555318518542
-1,6,1803,קריית ביאליק,מגורים,3657,473113,מגורים,9500,1,0,0,2,0,0,1,1,2,2,0,1,0,1,2,12.681960918433235,202110,2915.127426201211165,473112.954580943216570
-1,15,1010,רמת השרון,מתחם ציבורי,6,698369,מוסדי/ציבורי,2650,2,0,0,1,0,0,1,0,1,2,1,0,0,1,2,21.478615173911368,202110,4263.499446302744218,698369.046539811068214
-1,29,2382,באר שבע,מגורים,867,530560,מגורים,9000,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,54.659217790635822,202110,3707.223482425658858,530560.098958610789850
-1,7,628,כפר סבא,מגורים,5107,613487,מגורים,6900,1,0,0,1,0,0,0,1,1,2,0,0,0,2,2,11.410181565636247,202110,3431.863014925583229,613487.170185067108832
-1,9,1270,ירושלים,מגורים,5380,373923,מגורים,3000,1,0,0,2,0,0,1,1,2,2,0,0,0,2,2,24.069133171949932,202110,2765.739748706235787,373922.896836540952791
-1,62,221,אור יהודה,מגורים+ שטח פתוח,451,1500831,מגורים,2400,1,0,0,4,0,0,4,0,4,2,0,0,0,1,2,41.310435563988939,202110,5287.428538151760222,1500831.428028963739052
-1,59,1896,כפר יהושע שדה יעקב בית זיד,מגורים,2408,17741910,מגורים,0,1,0,0,5,0,0,5,0,5,1,0,0,0,1,1,3.325459306779078,202110,21351.018238483673485,17741910.081331085413694
-1,0,863,טייבה,מגורים,12938,2916511,מגורים,2730,1,,,,,,,,,,,,,,,0.000000000000000,202110,7744.510348690530009,2916510.609715360682458
-1,19,2219,עין השופט דלייה רמת השופט עין העמק גלעד (אבן יצחק) רמות מנשה,מגורים,5110,59736664,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.318062623264067,202110,42458.350530361291021,59736663.821154326200485
-1,1,1489,מבשרת ציון,מגורים,3081,664818,מגורים,1015,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1.504170404313482,202110,4363.505567773492658,664818.292616526829079
-1,31,440,פתח תקווה,מגורים,4214,273221,מגורים,7900,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,113.461231912326454,202110,2295.194893583341127,273221.077168933465146
-1,0,1107,ירושלים,מגורים,1825,491699,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202110,3603.810457469424819,491698.824939056939911
-1,40,58,תל אביב -יפו,מגורים,5117,313218,מגורים,5000,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,127.706635916496026,202110,2673.028016650966038,313217.866189466731157
-1,2,1749,חיפה,תעשיה,0,911433,תעשיה/מסחר/מתקנים,4000,4,0,0,1,0,0,1,0,1,2,0,0,0,2,2,2.194347860704568,202110,4063.945674971220797,911432.519800135050900
-1,15,2454,שדרות,מגורים,4451,497937,מגורים,1031,1,0,0,2,0,0,2,0,2,2,0,0,0,0,2,30.124283753388795,202110,3085.176452037630042,497937.150067927956115
-1,8,700,נתניה,מגורים+ מכללה אקדמאית,4692,501831,מגורים,7400,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,15.941622537789023,202110,2894.477581782720790,501830.976178008131683
-1,40,2056,נחף,מגורים,3467,522444,מגורים,522,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,76.563156229360402,202110,3922.785273041645723,522444.501636948261876
-1,0,1342,אל-ארסאל מרכז,לא ידוע,0,530534,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,3718.252462433001710,530534.392025274690241
-1,67,293,בת ים,מגורים,7181,392373,מגורים,6200,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,170.755758758411361,202110,2876.891120915744978,392373.296731929993257
-1,0,1968,טמרה,מגורים,4962,2803326,מגורים,8900,1,,,,,,,,,,,,,,,0.000000000000000,202110,9169.267031269113431,2803326.376188274938613
-1,6,935,כרמי יוסף,מגורים,1731,6160600,מגורים,0,1,0,3,7,0,0,6,3,10,3,0,0,0,1,3,0.973931057428202,202110,10028.686785350941136,6160600.336376806721091
-1,54,1586,ג'מאעין,לא ידוע,0,92904118,עתידי/לא ידוע,0,5,0,0,2,0,0,2,0,2,3,0,0,0,2,3,0.581244419284990,202110,55236.048611475613143,92904117.800266116857529
-1,4,2547,דימונה,בסיס צבאי,0,112122364,מוסדי/ציבורי,2200,2,1,0,2,0,0,3,0,3,2,0,0,0,1,2,0.035675309014196,202110,43243.223403857060475,112122364.473655328154564
-1,14,537,ראשון לציון,מגורים,4916,726634,מגורים,8300,1,0,1,0,0,0,1,0,1,2,1,0,0,1,2,19.266915778828398,202110,3733.826599976403941,726634.203455854207277
-1,9,2165,טורעאן,מגורים,4772,3432816,מגורים,498,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,2.621754007987549,202110,11989.451708189140845,3432816.340732278302312
-1,3,1179,ירושלים,מתחם ציבורי,0,1260659,מוסדי/ציבורי,3000,2,0,0,4,0,0,4,0,4,5,0,0,0,5,5,2.379707901950437,202110,5257.831439820526612,1260658.922694320557639
-1,0,130,הרצלייה,תעשיה,0,570785,תעשיה/מסחר/מתקנים,6400,4,,,,,,,,,,,,,,,0.000000000000000,202110,3054.199656828026036,570784.541221777675673
-1,40,1821,קריית אתא,מגורים,4153,683742,מגורים,6800,1,0,0,4,0,3,1,0,4,2,0,0,0,2,2,58.501613014566637,202110,4048.520757637238148,683741.831016525626183
-1,12,772,אשדוד,מגורים,5727,216173,מגורים,70,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,55.511164838400383,202110,1859.062421797990282,216172.729124554112786
-1,36,2384,באר שבע,תעשיה,0,761051,תעשיה/מסחר/מתקנים,9000,4,0,0,2,0,0,2,0,2,2,0,0,0,2,2,47.303012607390144,202110,4783.713599086969225,761050.893286566832103
-1,1,1414,בית שמש,מיועד למגורים,0,734158,עתידי/לא ידוע,2610,5,0,0,5,0,3,2,0,5,2,0,1,0,1,2,1.362103976918957,202110,4394.430047114919034,734158.343962825369090
-1,12,1272,ירושלים,מגורים,5942,466989,מגורים,3000,1,0,0,1,0,1,0,0,1,2,0,0,1,1,2,25.696515068635673,202110,3020.173875518639761,466989.394007236696780
-1,43,239,בני ברק,מגורים,4981,288961,מגורים,6100,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,148.809039603879171,202110,2394.831702201099688,288960.940239003277384
-1,16,1914,נצרת,מגורים,6806,885937,מגורים,7300,1,0,0,3,0,0,2,1,3,2,0,0,0,1,2,18.059982422871126,202110,4900.577721326845676,885936.631905999733135
-1,8,865,טירה,מגורים,1994,2115750,מגורים,2720,1,0,0,2,0,0,2,0,2,4,0,1,0,2,4,3.781164714912570,202110,7202.499318627134926,2115750.199521520175040
-1,1,2237,חריש,שטח בבניה,0,553271,עתידי/לא ידוע,1247,5,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1.807431716175712,202110,3655.800890509894998,553271.247289977152832
-1,18,1507,מעלה אדומים אי-1 מלונות,לא ידוע,0,3502008,עתידי/לא ידוע,0,5,0,0,1,0,0,1,0,1,2,0,0,0,1,2,5.139907775062134,202110,9705.006294947454080,3502008.360409230925143
-1,0,458,פתח תקווה,שטח פתוח,0,679790,פנאי/טבע/ספורט,7900,3,,,,,,,,,,,,,,,0.000000000000000,202110,4096.630372851454013,679789.654924083850347
-1,108,1125,ירושלים,תעשיה ומלאכה,0,1022152,תעשיה/מסחר/מתקנים,3000,4,0,0,2,0,0,2,0,2,2,0,0,0,2,2,105.659390764945897,202110,4891.615366088123665,1022152.401391951250844
-1,166,76,תל אביב -יפו,מסחר +מגורים,2194,231940,מגורים,5000,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,715.701215042674562,202110,2119.683738997161981,231940.363535783661064
-1,4,1767,טירת כרמל,מגורים,3746,643565,מגורים,2100,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,6.215379494032991,202110,3542.608656330873600,643564.886720136390068
-1,13,2456,שדרות,מגורים,7025,921778,מגורים,1031,1,0,0,3,0,1,2,0,3,2,0,0,0,2,2,14.103180996821870,202110,4061.323168628866824,921777.860110391397029
-1,21,718,ראש העין,מגורים,2858,986727,מגורים,2640,1,1,0,0,0,0,1,0,1,2,0,0,1,1,2,21.282482233354248,202110,5086.935241118430895,986727.007204472785816
-1,2,2074,כרמיאל,מגורים,2612,234233,מגורים,1139,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,8.538501809958206,202110,2437.944948278590800,234233.129477990878513
-1,2,1344,א.ת אל-בירה,לא ידוע,0,1018715,עתידי/לא ידוע,0,5,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.963256929647796,202110,4886.546891388685253,1018715.365165574825369
-1,129,311,בת ים,תעשיה+ מגורים,1173,710407,מגורים,6200,1,0,0,4,0,2,2,0,4,2,0,0,0,2,2,181.585923430831230,202110,4374.613117461199181,710407.489538350724615
-1,8,1986,עכו,שטח לתחבורה,0,134802,עתידי/לא ידוע,7600,5,0,0,1,0,0,1,0,1,1,0,0,0,0,1,59.346153996028200,202110,1453.047740468227175,134802.332776870578527
-1,34,937,יסודות נצר חזני,מגורים,1373,11059895,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,3.074170184509051,202110,19620.464125665454048,11059895.177999015897512
-1,21,1604,קוסרה,לא ידוע,0,102968047,עתידי/לא ידוע,0,5,0,2,0,0,0,0,2,2,1,0,0,0,1,1,0.203946764140824,202110,45139.235427871484717,102968047.021818205714226
-1,36,2309,נהרייה,מגורים,10456,1006553,מגורים,9100,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,35.765622696925014,202110,5240.032425426722511,1006553.144763089250773
-1,14,555,ראשון לציון,שטח פתוח,0,1017313,פנאי/טבע/ספורט,8300,3,0,1,1,0,0,2,0,2,2,1,0,0,1,2,13.761738784861212,202110,4411.213397028187501,1017313.307487051701173
-1,1,1197,ירושלים,מגורים,2181,273855,מגורים,3000,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,3.651565339039244,202110,2897.368549175352655,273855.157214058737736
-1,23,148,הרצלייה,פנאי ונופש,0,421043,פנאי/טבע/ספורט,6400,3,0,0,1,0,0,1,0,1,2,0,0,0,2,2,54.626296250259443,202110,2777.378308240360184,421042.640244729409460
-1,0,1839,קריית אתא,שטח פתוח,0,914679,פנאי/טבע/ספורט,6800,3,,,,,,,,,,,,,,,0.000000000000000,202110,4049.936792619227617,914679.118075827718712
-1,21,790,אשדוד,ציבורי+מגורים,11749,2180918,מגורים,70,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,9.628970722432824,202110,5950.525228497031094,2180918.460067164152861
-1,11,2402,באר שבע,מגורים,6408,2483075,מגורים,9000,1,0,1,0,1,0,0,1,1,3,0,0,0,2,3,4.429991337560693,202110,6819.672401308140252,2483074.832840865477920
-1,3,1416,בית שמש,שטח פתוח,0,796900,פנאי/טבע/ספורט,2610,3,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3.764587462935623,202110,4253.100301490036145,796900.066617286647670
-1,0,1034,אחיסמך,מגורים,1374,3522093,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202110,11524.682228410469179,3522093.104441418312490
-1,66,241,בני ברק,מגורים,19152,427924,מגורים,6100,1,0,0,1,0,0,1,0,1,3,1,0,0,2,3,154.232852329752546,202110,2849.858912130656790,427924.394855194899719
-1,1,1676,חיפה,תעשיה,0,223225,תעשיה/מסחר/מתקנים,4000,4,0,1,1,0,0,0,2,2,1,0,0,0,1,1,4.479777889999331,202110,2020.475178919858081,223225.352808763738722
-1,19,883,צופית גן חיים שדה ורבורג,מגורים,3591,13005905,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,1.460874883631962,202110,26181.935117967186670,13005905.031896395608783
-1,0,2255,כפר פינס עין עירון,מגורים,1582,4112333,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202110,11376.212712570531949,4112333.134032531641424
-1,0,1525,הנדאזה,לא ידוע,0,2497238,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,7411.955539208151094,2497238.127440411131829
-1,3,476,לוד,מגורים,935,748656,מגורים,7000,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,4.007183490059287,202110,5758.194599025902789,748655.510146258515306
-1,0,1143,ירושלים,מגורים+ שטח פתוח,1968,351952,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202110,2868.252167833879412,351951.802498891192954
-1,25,94,תל אביב -יפו,מגורים,3294,234974,מגורים,5000,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,106.394874095678674,202110,2370.692914202302291,234973.726060505752685
-1,0,1769,כפר גלים,מוסדי,379,617098,מוסדי/ציבורי,0,2,,,,,,,,,,,,,,,0.000000000000000,202110,3270.153830030328209,617098.330846405820921
-1,3,2474,קריית גת,מגורים,5735,499233,מגורים,2630,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,6.009221205851381,202110,3844.100650533257522,499232.745347899443004
-1,16,720,ראש העין,מגורים,7793,1264181,מגורים,2640,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,12.656418322371428,202110,5905.632272154810380,1264180.717835351126269
-1,52,2092,אלון הגליל חנתון,מגורים,2078,11195806,מגורים,0,1,0,2,0,0,0,2,0,2,2,0,0,0,1,2,4.644596462311341,202110,17675.271076936438476,11195805.797544503584504
-1,0,1362,מחנה פליטים קלנדיה,לא ידוע,0,530548,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,3205.023094855796444,530547.912432549055666
-1,46,313,חולון,תעשיה+מגורים,8154,314191,מגורים,6600,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,146.407687978084908,202110,2401.234757735089715,314191.150992600363679
-1,26,2004,חניתה מצובה בצת שלומי,מגורים,8560,17080154,מגורים,0,1,0,1,1,0,0,2,0,2,2,0,0,0,2,2,1.522234551907247,202110,21643.592314896446624,17080153.625092752277851
-1,13,955,שדמה עשרת מישר כפר מרדכי משגב דב כפר אביב,מגורים,4605,12600471,מגורים,0,1,0,0,4,0,3,0,1,4,2,0,1,0,0,2,1.031707425881664,202110,15821.865042800882293,12600471.484336387366056
-1,5,1622,א-זאוויה,לא ידוע,0,20568085,עתידי/לא ידוע,0,5,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.243095068354032,202110,24685.872411975553405,20568084.880760513246059
-1,18,2327,חפצי-בה בית אלפא בית השיטה,מגורים,2697,51634992,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,0.348600807560823,202110,52024.973656925678370,51634992.259332105517387
-1,13,573,רחובות,מגורים,3541,307846,מגורים,8400,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,42.228873262222969,202110,2302.204099021571437,307846.243476013303734
-1,5,1215,ירושלים,בית חולים,0,657466,מוסדי/ציבורי,3000,2,0,0,2,0,0,2,0,2,2,0,0,0,2,2,7.604961305883115,202110,3308.744985255067604,657465.541097764042206
-1,16,2571,אמציה לכיש שקף שומרייה אליאב בני דקלים נטע כרמי קטיף,מגורים,4704,262139366,מגורים,0,1,0,0,2,0,0,1,1,2,2,0,0,0,1,2,0.061036235159760,202110,89312.353464011961478,262139366.199778348207474
-1,26,166,הרצלייה,תיירות ונופש,0,449088,פנאי/טבע/ספורט,6400,3,0,0,1,0,0,1,0,1,1,1,0,0,0,1,57.895064571249350,202110,3742.416584946567582,449088.366902203648351
